"","AEZ_Name","year","tmp","pre","pdsi","pet","sm"
"201","Midland",1974,20.016506776341,82.5044884985966,-2.17345619533991,4.47532059481511,NA
"202","Midland",1975,19.9677888134606,74.6064115792227,-2.66625000147993,4.41314110809412,NA
"203","Midland",1976,20.2496798502074,70.3954072199477,-3.16090278503183,4.44166675413775,NA
"204","Midland",1977,20.174733316287,108.469232134241,-0.432959402869575,4.34951930130139,NA
"205","Midland",1978,20.030662781153,105.522436964457,1.13753739475973,4.35304495310172,0.211850773077458
"206","Midland",1979,20.0726499720517,96.6981849655272,0.718472222932893,4.31303425566253,0.205933796882452
"207","Midland",1980,20.2969020594899,74.9742531801423,-1.71328525696324,4.38247871628174,0.158539595905625
"208","Midland",1981,20.2424682613112,86.9212619083574,-1.37916667307687,4.42660263944895,0.188935129368497
"209","Midland",1982,20.1907589007647,100.278687226728,-1.50345085092828,4.37638896945705,0.189975270597538
"210","Midland",1983,20.6668272828445,80.0261227462505,-1.10198183515722,4.40641033522084,0.176930793501865
"211","Midland",1984,20.1379811076018,71.9277253796834,-2.36024572654492,4.39321589202453,0.158529628147726
"212","Midland",1985,20.0315174715132,88.5345097991083,-1.18954593963666,4.31901716689269,0.17909860790297
"213","Midland",1986,20.2149042120347,86.8339217986245,-1.49049679382553,4.39941247367961,0.156645894912612
"214","Midland",1987,20.678793103267,73.7451932995949,-1.82740918873077,4.53157059122354,0.165515648605432
"215","Midland",1988,20.5896905166471,102.626390805269,-0.703803421411083,4.44967956637215,0.163254575293034
"216","Midland",1989,19.9073721272314,97.9753220311802,0.118317307247661,4.30555564330684,0.172456576940902
"217","Midland",1990,20.3188571741438,99.6082278542423,0.337264960061592,4.35459409373948,0.16093188136965
"218","Midland",1991,20.4114853551245,84.3223833879904,-1.12011218202623,4.49556631639472,0.167181923676637
"219","Midland",1992,20.3178422124977,86.1180568067005,-1.21215811610305,4.3810898226041,0.175983355749784
"220","Midland",1993,20.2508551188004,78.8073196820087,-1.41594016643114,4.45288469241216,0.178043661827603
"221","Midland",1994,20.4401178558668,90.9461012718946,-2.27729167004761,4.37948725684586,0.17882183344596
"222","Midland",1995,20.5871798650831,83.5711017049004,-1.12971688247222,4.40753212813129,0.17579483074178
"223","Midland",1996,20.4476499256925,73.0577467558076,-1.80025641025546,4.43611119980486,0.170211017090592
"224","Midland",1997,20.4588144742526,108.147811264002,-1.47175213808003,4.40048084962062,0.185979331583329
"225","Midland",1998,20.6472225841294,93.6990402392403,0.715993590643988,4.37767102079004,0.234673185924723
"226","Midland",1999,20.6108977967857,79.4902254121503,-2.40012820023629,4.48856845243364,0.17671164160887
"227","Midland",2000,20.596848635592,62.3185371443218,-3.60189636879497,4.54284195423635,0.155634844425399
"228","Midland",2001,20.7787930970518,88.4988792889298,-3.19672008772564,4.45000008410878,0.171862249737292
"229","Midland",2002,21.0180025095614,104.403580172674,-2.23677349989263,4.43824794480943,0.179143226509448
"230","Midland",2003,21.0902781909348,73.5042212950209,-1.98637820085964,4.59829068005594,0.170490121565858
"231","Midland",2004,20.6834939519564,75.3868065908138,-2.98711539492903,4.45010692467037,0.171117015639941
"232","Midland",2005,20.5597225723104,61.9504817035533,-3.91035256257806,4.51917742320105,0.158028276953514
"233","Midland",2006,20.6925751225561,110.814744560596,-2.93916133302463,4.40892101518619,0.172062450564769
"234","Midland",2007,20.5649042328199,84.1508022390038,-1.32903311468271,4.44668810566266,0.18912382612484
"235","Midland",2008,20.5089746627033,84.5770846805356,-1.83632478773849,4.47120733992157,0.174914168897042
"236","Midland",2009,21.1300751307072,84.8872338905103,-2.45079059502842,4.51346162012499,0.161246437456958
"237","Midland",2010,21.0075858591968,86.7471702350127,-1.7408119647298,4.48915605654574,0.179919554446126
"238","Midland",2011,20.7297546150338,80.8828000756683,-2.93847222517953,4.43141033468593,0.17044287254125
"239","Midland",2012,20.4900110348677,103.267950113575,-1.87264957499858,4.43899579600901,0.170652109878129
"240","Midland",2013,20.7310366508288,95.5041677710083,-0.85252136656513,4.51517101651073,0.181545167836246
"241","Midland",2014,20.6631413677819,80.0102039257494,-1.80111111198257,4.41458340524099,0.171069027381587
"242","Midland",2015,20.744337957639,106.486753481168,-0.903856839202583,4.4410791338509,0.169737040495311
"243","Midland",2016,21.1546477782421,99.2720629782517,0.120860041153984,4.4902778490741,0.175551140528702
"244","Midland",2017,20.9962610531057,115.399467466239,0.0423717986320701,4.4636218750324,0.170387603138249
"245","Midland",2018,20.6649576639518,105.413623332575,1.50524572703518,4.4762821280294,0.20460721876641
"246","Midland",2019,21.1300751531226,145.888623714085,1.48293269451103,4.5010150459587,0.192923847833139
"247","Midland",2020,20.9965815753,105.345567403655,3.19715811826416,4.42670947746334,0.220543593798968
"248","Midland",2021,20.8534726312018,140.240012615074,3.24682159138979,4.45106844833264,0.192661291878613
"249","Nairobi City",1960,18.1083338260651,66.3750018517177,-1.70500000317891,3.99166671435038,NA
"250","Nairobi City",1961,18.2666672070821,116.933336893717,-1.77333335330089,3.9500000278155,NA
"251","Nairobi City",1962,17.8666670322418,86.1000008324782,2.91666666666667,4.00000005960464,NA
"252","Nairobi City",1963,17.8333338896434,121.483333802223,2.99999998013178,3.97500006357829,NA
"253","Nairobi City",1964,17.7583335240682,81.7166684786479,2.65333330755433,4.05000005165736,NA
"254","Nairobi City",1965,17.8916671276093,76.5666683197021,-1.19666667282581,4.06666670242945,NA
"255","Nairobi City",1966,18.1666673024496,76.5000002582868,-0.743333344658216,4.01666667064031,NA
"256","Nairobi City",1967,17.8583334287008,93.4416684230169,0.406666658818722,3.96666671832402,NA
"257","Nairobi City",1968,17.2916668256124,104.033335622152,1.63999999562899,3.98333338896433,NA
"258","Nairobi City",1969,18.216667175293,51.5166672388713,-0.568333322803181,4.09166675806045,NA
"259","Nairobi City",1970,18.1833338737488,81.9249992926915,-1.38416667282581,4.00833344459533,NA
"260","Nairobi City",1971,17.6583337783814,76.0750008265178,-1.42916668454806,4.05833339691162,NA
"261","Nairobi City",1972,18.2916668256124,73.7250007470449,-0.348333333929378,3.97500004371007,NA
"262","Nairobi City",1973,18.4666670958201,62.1916686534881,-0.826666665573915,4.11666669448217,NA
"263","Nairobi City",1974,18.041667064031,69.9333351929983,-1.90916669368744,4.12500003973643,NA
"264","Nairobi City",1975,18.0000002384186,61.0083335459232,-2.44249997536341,4.07500000794729,NA
"265","Nairobi City",1976,18.3000004291535,50.8666673183441,-3.33833334843318,3.95833341280619,NA
"266","Nairobi City",1977,18.2000006039938,120.691667429606,0.385833327968915,3.81666670242945,NA
"267","Nairobi City",1978,18.0500004291534,92.3916691144308,2.97500000397364,3.85000010331472,0.264456137393912
"268","Nairobi City",1979,18.0916668574015,75.9333339532216,0.349166668951511,3.80833339691162,0.24808976545723
"269","Nairobi City",1980,18.3333338101705,83.350000568231,-0.044999999304612,3.9500000278155,0.190378523276498
"270","Nairobi City",1981,18.2583337624868,81.0333350022634,0.210833328931282,3.98333336909612,0.182452420134925
"271","Nairobi City",1982,18.2083336512248,87.1000006934007,-0.189166667095074,3.92500003178914,0.18447753171333
"272","Nairobi City",1983,18.6916670799256,67.5833343625069,-0.464166661724448,3.89166671037674,0.174048432821615
"273","Nairobi City",1984,18.2166670163473,41.474999688069,-2.81416667501132,3.97500012318293,0.161102404869679
"274","Nairobi City",1985,18.0583336353302,64.9166673491399,-2.76499996582667,3.84166669845581,0.193878671516561
"275","Nairobi City",1986,18.2166670958201,74.4916671991348,-2.64666666587194,3.94166672229767,0.161297025096913
"276","Nairobi City",1987,18.6916670799256,66.9916682918866,-1.84500000874201,4.31666674216588,0.176224160629014
"277","Nairobi City",1988,18.6083337465922,97.8583349227905,0.495833344757557,4.05000001192093,0.193921692741032
